sample_id,source,subject_type,signal_source,ch0_tg_proxy,ch1_na_proxy,ch2_k_proxy,ch3_cl_proxy,ch4_chol_proxy,ch5_ph_proxy,ch6_temp_proxy,ch7_noise,contact_ms,TG_mM,delta_I_I0,is_diabetic,is_human
TG_0375,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.10623362662898092,0.7454268356302853,0.43514357144117854,0.5540104630674747,0.49676532618732505,0.4963096871930098,0.5459782157773834,0.0064256332678669864,1122,0.33,6.5864848509968175,0,0
TG_0376,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.12392951350406015,0.5550278314761883,0.40515616028584855,0.5117599821278652,0.2206141033171883,0.5239148398853546,0.5124966963817458,0.1084106628358207,1945,0.331,7.683629837251729,0,0
TG_0377,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.11016593781834669,0.5948066342951123,0.549410311866591,0.6526976514249803,0.3119723469137702,0.5763977360792378,0.4866760121591141,0.015551787110141473,1871,0.32,6.830288144737494,0,0
TG_0378,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.08731832768915948,0.5166158314440681,0.5299545148597754,0.5751140763194091,0.4345879931473877,0.6003493984791681,0.5362101450370487,0.07770120996069373,2178,0.291,5.413736316727888,0,0
TG_0379,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.12147853863938537,0.6855632967997718,0.3509643018152206,0.45849255997008675,0.46712285516579855,0.5999955596904142,0.5435759942090226,0.1138072981745881,1698,0.329,7.531669395641893,0,0
TG_0380,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.12583618440693137,0.6082907778287916,0.5322908048833785,0.6557754864815029,0.36249392546502796,0.6016534584112119,0.5014833159236199,0.06224568231001173,1066,0.319,7.801843433229745,0,0
TG_0381,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.0820086124991929,0.5784567020561039,0.37245018839785005,0.46447379111091874,0.3274552528604261,0.6315677027767068,0.5154941752717103,0.02818805712229845,1392,0.308,5.08453397494996,0,0
TG_0382,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.08400179785447236,0.6461670225414562,0.3400951744231554,0.5331577565263903,0.33523288516590916,0.641699567133548,0.5101760803836303,0.08240139673541365,1304,0.304,5.208111466977286,0,0
TG_0383,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.0953917048685485,0.6590935703833436,0.3973535400526026,0.4808535586876818,0.25727797552149306,0.5889281917787456,0.4953100929098549,0.08929548988912335,2409,0.3,5.914285701850007,0,0
TG_0384,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09711711605155633,0.6654922361984672,0.5444819185621618,0.6334075729433959,0.4282553992792345,0.48754448113845045,0.4861869462889163,0.10484232427310784,1003,0.313,6.021261195196493,0,0
TG_0385,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09962750602290579,0.6159975328661063,0.37920130498783977,0.5245722917002121,0.4665392329768762,0.6148653783758539,0.5241027914935987,0.1287180591376655,1701,0.339,6.176905373420159,0,0
TG_0386,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.101614792486558,0.6072462329602226,0.3603195456149835,0.5542603120028018,0.42086866475856505,0.5372839197459186,0.5266740336848729,0.014149113943656543,2087,0.35,6.300117134166596,0,0
TG_0387,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.10562944144030569,0.516813978491842,0.3284753810465009,0.6996677836099872,0.2979917748277733,0.5996367824097693,0.5364665537118772,0.12870349065108438,1164,0.312,6.549025369298953,0,0
TG_0388,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.07035804630052482,0.6164564383057811,0.4713486895867083,0.4912090817343999,0.2954313340710416,0.642231883142033,0.5424197605641923,0.12737685082525563,1749,0.308,4.362198870632539,0,0
TG_0389,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.05941324119054676,0.66358550137318,0.3696054540926432,0.4043144338216255,0.4293060159309282,0.5747486169728018,0.5333611837150672,0.005840702503149842,1006,0.289,3.683620953813899,0,0
TG_0390,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.10094874308407396,0.6279089294737693,0.3016038482563093,0.6815241231574432,0.3244445358166842,0.5304669910474665,0.5073415525307248,0.010399249558164713,2364,0.289,6.2588220712125855,0,0
TG_0391,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09469734278226744,0.6768492500082319,0.4167691415075365,0.4686626387450497,0.3790555630663278,0.6356364196227904,0.5450397664010824,0.051285791715823544,2014,0.321,5.871235252500581,0,0
TG_0392,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.12053355204473733,0.5529089746424654,0.598689332849665,0.6943353723603807,0.3948526789122342,0.6108828119354948,0.530057011289859,0.08897373285592022,1087,0.301,7.473080226773714,0,0
TG_0393,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.1264917597651258,0.6693829034709211,0.4119367855267151,0.6825075959974092,0.2502071096710343,0.5500718892431121,0.5283618783585576,0.10457037088377139,1800,0.299,7.8424891054378,0,0
TG_0394,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.0871394058149188,0.5174501636536573,0.4664063129340259,0.6243383049278117,0.4430775760098594,0.5327654930641592,0.49429165914177703,0.006351341815857575,1742,0.306,5.402643160524966,0,0
TG_0395,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.10814675445914812,0.5151512269287275,0.5056186030338017,0.40748986663601716,0.25143025301316285,0.5407157999845669,0.5118410709962008,0.10285508144004658,965,0.311,6.705098776467183,0,0
TG_0396,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09687909571967751,0.6339837697130295,0.4465486897979716,0.520566159967219,0.24610731285326137,0.5645214465764045,0.4993908767028185,0.13819612683194632,2361,0.313,6.006503934620006,0,0
TG_0397,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.08629584640970471,0.648520695142428,0.5107920617574686,0.4199582824632566,0.2692383961779595,0.63313444645233,0.5231420144563028,0.036942902821579734,1741,0.299,5.350342477401692,0,0
TG_0398,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09827352355133467,0.6647613525330581,0.36336954944187927,0.6588990494076616,0.46582803059396244,0.4893307169905918,0.5316198260039474,0.04297793233906844,2334,0.301,6.09295846018275,0,0
TG_0399,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09206113857922911,0.554056752281945,0.5073635428159621,0.5809118665159849,0.3856974694095765,0.6381546599379002,0.5343138072965115,0.019190538676767475,1179,0.308,5.707790591912205,0,0
TG_0400,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.08834180572973216,0.5167541344378025,0.5926029400437212,0.645092172181551,0.45576422637379116,0.6375930462867789,0.48595724402838497,0.057839638877,1894,0.3,5.477191955243394,0,0
TG_0401,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.07827108093636782,0.6172768027618947,0.38056865023609276,0.43029343204532833,0.2502473267282323,0.4794551127104182,0.5481153758538609,0.11389387603777104,1383,0.287,4.852807018054805,0,0
TG_0402,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.0784933245724796,0.6099351216269772,0.38351054449879696,0.639487959162756,0.297876175412344,0.5098766747410697,0.4962754194545482,0.019451846733635304,838,0.29,4.866586123493735,0,0
TG_0403,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.06580807958919595,0.5756197572919817,0.5926119831439263,0.4510346251927845,0.4694714191859705,0.6053606664279776,0.4853535968849519,0.1480093652251273,2199,0.288,4.080100934530149,0,0
TG_0404,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.0743493646248203,0.5206842089045475,0.44536139852400325,0.4907258533835609,0.36902250934515624,0.610760978096695,0.489600394170692,0.08710486268314274,2247,0.308,4.609660606738858,0,0
TG_0405,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.07609840787938799,0.5007852265120305,0.35227302049361386,0.6626216875365503,0.3325239474913121,0.6468468998468868,0.5076995574501655,0.10727796821703618,980,0.302,4.718101288522055,0,0
TG_0406,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.07465586283437778,0.6046518187295825,0.4375294272394314,0.6175018228897355,0.3722862725270633,0.5834424674388362,0.534393449995623,0.12933044604872831,2094,0.3,4.6286634957314226,0,0
TG_0407,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.12304051145945753,0.7351048018251867,0.30474695159904625,0.556828042468561,0.341260206866953,0.5812110043951408,0.519170519812574,0.10305587258737207,1243,0.311,7.628511710486367,0,0
TG_0408,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09682039461458991,0.5903509447667966,0.5579384024434937,0.522041440285517,0.29846993170350183,0.5407979822399398,0.5333712871072408,0.01890030417959914,1676,0.291,6.002864466104574,0,0
TG_0409,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.11905230998470415,0.6224061155125612,0.49342357457304553,0.4689480177392855,0.36579868033302443,0.5244346510493795,0.5263167081740433,0.02118353150597242,2245,0.279,7.381243219051657,0,0
TG_0410,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.11335238808274463,0.7136758625232994,0.34959068584138836,0.6562782366992006,0.34722950201370817,0.5313113567616209,0.5432233545184101,0.09057764738104168,1221,0.276,7.027848061130167,0,0
TG_0411,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09552904460176836,0.5357502806664316,0.41236447301387436,0.6393196790044642,0.31021721860912116,0.46740344366055775,0.5189749437649732,0.1267681277244052,2078,0.302,5.922800765309638,0,0
TG_0412,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09401297411163019,0.5844123254998086,0.596556494398634,0.4075712037544793,0.275793809186386,0.5540148122222301,0.5165367102434995,0.08833996124183462,1187,0.278,5.828804394921072,0,0
TG_0413,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09586222585747108,0.6875664409847105,0.34561457022734754,0.5374970783762726,0.30536581620463427,0.4687553052514033,0.5140291339650447,0.1381109475513953,908,0.279,5.943458003163206,0,0
TG_0414,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.11124399238086315,0.7361664330427737,0.48298246757881547,0.67735674061957,0.43574379364051197,0.5679895765603618,0.48045046480477566,0.1158774429119106,2095,0.29,6.897127527613515,0,0
TG_0415,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.11004229820808048,0.6282305411936915,0.5112249813964017,0.6805516260179479,0.3127415047538259,0.5916243669801251,0.5132981472607672,0.10115994777209723,1405,0.279,6.82262248890099,0,0
TG_0416,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.09741844719947705,0.5511120931160682,0.4021234668342779,0.5531742272378679,0.38453874216235995,0.6321211434428844,0.5156897806685321,0.0751913466938594,1270,0.28,6.039943726367577,0,0
TG_0417,Park2024_Fig4e_normal,normal_beagle,computed_park_eq,0.056728632560451485,0.7132454988326479,0.5785150516908922,0.6989194881037166,0.438802220728185,0.6007468140856009,0.4950850531207286,0.05040105884851631,939,0.261,3.517175218747992,0,0
TG_0418,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.25582112834100557,0.6811495717119073,0.33347789998717425,0.5824958500023315,0.2843149250500667,0.4846992100710044,0.5065826066043523,0.12021686643344304,1682,0.75,15.860909957142344,1,0
TG_0419,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.23166940901020908,0.6931928549162698,0.3710799974719946,0.6032179389666619,0.3697344664522989,0.6358289434423374,0.507112576258272,0.009924778325166066,1292,0.746,14.363503358632963,1,0
TG_0420,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2477950015987113,0.7067146402431883,0.45742069129842966,0.6325732155504847,0.2703276800034544,0.5190167491026467,0.4821072710547923,0.14422384868611682,1886,0.749,15.3632900991201,1,0
TG_0421,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.24738161635752706,0.6493231050883673,0.4960150495436042,0.45769296881008825,0.2886963624837456,0.5739231853889845,0.5219739297921945,0.07594954640314017,2041,0.76,15.337660214166679,1,0
TG_0422,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.23493050619529457,0.7282327511936725,0.4019310726896531,0.5366857469311754,0.40343414928626264,0.5586042861733529,0.504282018345507,0.06534671856847647,882,0.749,14.565691384108263,1,0
TG_0423,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.22395243126805633,0.5197348507366388,0.4328394409631212,0.4783145578704544,0.30301601065329326,0.6169143580511256,0.5454839159469247,0.027859960800777843,1169,0.751,13.885050738619492,1,0
TG_0424,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2207168899895889,0.7321576405288486,0.31854253820676676,0.4277081584334136,0.24883729676186883,0.5690425668253749,0.4905330589704198,0.14521145721761003,1336,0.751,13.684447179354512,1,0
TG_0425,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2415858018237775,0.5682601548319517,0.35315775030335733,0.4882800209911343,0.23443907817538404,0.6383065820568883,0.5348944322055688,0.0693586765368811,904,0.735,14.978319713074205,1,0
TG_0426,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.25433563623075556,0.6658808984783631,0.4233592466647637,0.5207218777897935,0.46537606646888413,0.6291125696263677,0.5436422684837511,0.047081711477254096,982,0.75,15.768809446306843,1,0
TG_0427,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.23960738974089058,0.6824279766243555,0.5820662416713855,0.5811390975787288,0.4589406613207217,0.6144989298580454,0.49213401370826965,0.07287261433689472,1683,0.75,14.855658163935216,1,0
TG_0428,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2326076614397975,0.5719863356689981,0.4478458753598473,0.4899826209331068,0.37882458657149176,0.5367687845710488,0.4915083870355215,0.017487461183354508,869,0.77,14.421675009267444,1,0
TG_0429,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.23735755065493094,0.6832500268056558,0.4975984064819301,0.6794664742928442,0.4462943051897422,0.5633210517810926,0.5259921348763875,0.13475796998760523,2065,0.75,14.716168140605719,1,0
TG_0430,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2479029471096567,0.6401449522502621,0.582797753089989,0.42482021188710123,0.27618133157710884,0.6059976653821089,0.4869116044817866,0.011349165585616628,1348,0.731,15.369982720798717,1,0
TG_0431,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2650979702905847,0.5081108615117967,0.49761529161810664,0.5596875627854363,0.23097950266251455,0.48450477538927245,0.5197582008121256,0.044453642026993256,2268,0.742,16.43607415801625,1,0
TG_0432,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.25192158123245334,0.5615610402426501,0.42706437479756887,0.6380711963616404,0.20953354530719734,0.6064101538527517,0.49680495183412965,0.021646380108240455,1342,0.749,15.619138036412107,1,0
TG_0433,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2511691237670726,0.614482248608507,0.3679564878108317,0.5841910918975698,0.2758574354750334,0.5655263508688846,0.5051446122887884,0.12353283399177285,2032,0.771,15.572485673558504,1,0
TG_0434,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2738627229401286,0.5191099652598619,0.5687652543577979,0.6381788157579894,0.2474911700316843,0.4603571777465634,0.5190117402720016,0.023405371700996536,965,0.862,16.979488822287973,1,0
TG_0435,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2730171454959567,0.7102271776007267,0.36637160893381915,0.51429738210052,0.44252172166810727,0.6147247221497947,0.5069227753185138,0.06886860349300213,2068,0.922,16.927063020749316,1,0
TG_0436,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.24386214229006295,0.5510616897280418,0.3050268913477147,0.6037597453603508,0.22297047753006172,0.5341522403531852,0.5221177514812807,0.14056634173795154,1785,0.901,15.119452821983902,1,0
TG_0437,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.2984352892575684,0.6641024008751643,0.5913452722104857,0.5686566433193575,0.4144259829331838,0.46369009051320337,0.5092366897071896,0.01745377277467438,818,0.98,18.50298793396924,1,0
TG_0438,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.3089489503053257,0.6933930254326801,0.3132121138165393,0.608000546120412,0.3944707692146291,0.4962960191825977,0.5276947109268945,0.14102747868781237,843,0.969,19.154834918930195,1,0
TG_0439,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.35572591983713286,0.5933644862831763,0.37660091212897323,0.4317622954639388,0.3064693050459662,0.532634503441544,0.5273076047572852,0.09872397364463602,1679,1.073,22.05500702990224,1,0
TG_0440,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4040649237068949,0.5542390614659699,0.38640160377721233,0.5668984021771237,0.2087465558066267,0.6314497888712811,0.4909398596684843,0.03301330153070798,1036,1.18,25.052025269827485,1,0
TG_0441,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.41681631578771433,0.5794236743867905,0.5906023816723072,0.47870289003428373,0.29391504351894404,0.6172996981236067,0.4835150102183319,0.06969197532134562,902,1.308,25.842611578838287,1,0
TG_0442,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4880956617588754,0.6588535892154774,0.48894619633041225,0.5209631899551468,0.42571936469113636,0.5562588036701864,0.5274206649859806,0.06426868557731931,1371,1.482,30.261931029050277,1,0
TG_0443,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5142203342879005,0.6645137459653052,0.3024177310026359,0.6829524468883854,0.2711433397933134,0.4715228369519718,0.5337689724866618,0.07507159738000772,2441,1.527,31.88166072584983,1,0
TG_0444,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5716893333782196,0.7110530813215358,0.4452061717528212,0.5542286327653779,0.2925404844468452,0.5646084401238032,0.5027647837393348,0.005890412136247847,1634,1.757,35.44473866944961,1,0
TG_0445,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6137453163354336,0.6741737778591872,0.3973037423085167,0.47016907944166103,0.26326586830423643,0.6214383314119177,0.5374298774181314,0.0660860292018461,2016,1.85,38.05220961279689,1,0
TG_0446,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6091379605732756,0.600053068962418,0.5349893948868143,0.47977853518963565,0.4970996911380945,0.45515391975287023,0.5222470164550785,0.09892589724769907,1024,1.821,37.76655355554309,1,0
TG_0447,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6234483237889932,0.5495238791800724,0.31970763494689775,0.6661357951671094,0.32595460930589526,0.5493791037000098,0.5441859433740641,0.11644357162739216,2060,1.998,38.65379607491758,1,0
TG_0448,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6533841536321319,0.6413549919019356,0.4326756829558677,0.6391633217736288,0.41726976428358475,0.5880811443822144,0.5038381384835928,0.12074455955988816,1848,2.03,40.509817525192176,1,0
TG_0449,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6645830013344741,0.5407547784537216,0.3701438499279192,0.4071123260933555,0.4504841617083211,0.6449381192097103,0.48948216757562835,0.03472128206479472,2399,1.978,41.204146082737395,1,0
TG_0450,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6428849946571406,0.5694297718377109,0.31077905465579186,0.6780749038993323,0.2641094424710985,0.534000814816281,0.4806780817918677,0.12869326363725858,986,1.881,39.85886966874271,1,0
TG_0451,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.6015424348013465,0.6968429895373183,0.39192984681101145,0.4120774009027697,0.376505666294946,0.5295368828866109,0.5481660289350005,0.08162979937555533,1626,1.85,37.295630957683485,1,0
TG_0452,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5626375800841736,0.6338419852954128,0.4698214939344495,0.6254358833378031,0.23958959588718853,0.5526366167513558,0.4936113351102182,0.013979417934404203,940,1.721,34.88352996521876,1,0
TG_0453,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5526214531962236,0.5560796397133816,0.36782372130316876,0.6451915936639709,0.47911952605079766,0.46907218425460073,0.5115041047598358,0.05061814184463435,875,1.67,34.26253009816586,1,0
TG_0454,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5308473999473647,0.5718316791272255,0.38392379033072127,0.49959948827132955,0.3988388822629165,0.6241267762966981,0.5331360852788947,0.10912938453376424,1027,1.602,32.91253879673661,1,0
TG_0455,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5340207571399852,0.5540626320466322,0.3625765103223152,0.48891760206258505,0.473240801290944,0.5594829680759452,0.5313733763901309,0.05198381397248214,1717,1.61,33.109286942679084,1,0
TG_0456,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.5241023613019336,0.5313913946593128,0.3513884873465011,0.6482069664478436,0.37545158950666463,0.5175064931767638,0.5361995846296883,0.03697798584569745,1020,1.511,32.49434640071988,1,0
TG_0457,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4666954391629896,0.5779779763841764,0.33663345477728635,0.43334114419960373,0.39443151036023705,0.6250236089116095,0.5353364357190171,0.021166139103202662,2111,1.498,28.935117228105355,1,0
TG_0458,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4624326001329108,0.7060876118123374,0.4190976486622422,0.44689509121265825,0.4213852842192777,0.5220949010283108,0.5269889577660393,0.040596591297264846,1388,1.482,28.670821208240472,1,0
TG_0459,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.48633124009788975,0.6444517625627711,0.5598304636133504,0.48683185648584637,0.34030436374546313,0.5738779938733004,0.5087833333108643,0.0641229681135402,1115,1.46,30.152536886069164,1,0
TG_0460,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.49563111874597077,0.6663413021047261,0.4502132777510014,0.5934583668444939,0.20705974832422963,0.5359245727793689,0.49952566532514336,0.01937616678646656,1140,1.462,30.729129362250188,1,0
TG_0461,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.46324970645523,0.6913408409645102,0.37590790227607596,0.659668714951661,0.23085277764724302,0.47519103927587164,0.5485406088570431,0.10107583474050069,1292,1.47,28.72148180022426,1,0
TG_0462,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4557166081390087,0.5337700365564402,0.3455326229553306,0.6668729854991476,0.48317848504293737,0.6031658078469819,0.4803783446570869,0.00020194064348455498,2419,1.433,28.25442970461854,1,0
TG_0463,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4787726815193497,0.5565681075007965,0.5077062918463242,0.469999846794798,0.3875990509863362,0.5994156534258058,0.49530997222345774,0.008991495129196241,2060,1.421,29.68390625419968,1,0
TG_0464,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4430046887969255,0.6514992418177563,0.5548339218677206,0.41349904637062734,0.4202453777124939,0.5182637291900104,0.5134969858943665,0.13932893247683484,2247,1.399,27.46629070540938,1,0
TG_0465,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4666576726628678,0.710503915376686,0.4448140419230803,0.6332366401547156,0.4018541400465634,0.5948509054998267,0.514481930365527,0.09501176103631906,1368,1.37,28.932775705097804,1,0
TG_0466,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4522073060483362,0.7413256809076,0.3151250320806627,0.6671152962565798,0.37306436039336255,0.5627839133511248,0.5150194974645432,0.010409112885627509,1645,1.363,28.036852974996844,1,0
TG_0467,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4422415075142378,0.5376718717502085,0.5554782957912656,0.6974360703528375,0.41805164931447125,0.6069539363649976,0.5496090687291212,0.09082218757889181,1919,1.338,27.418973465882743,1,0
TG_0468,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4388315950459526,0.6690902669681811,0.503889954718543,0.6837773932096259,0.2887472292489608,0.45022241883923747,0.4990368191578739,0.0326837069440116,2275,1.331,27.20755889284906,1,0
TG_0469,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4203049355089031,0.6105916332756047,0.31274097277695995,0.6053878582794898,0.47081165313360684,0.6174526014277018,0.48891586314135166,0.01894067056615978,2350,1.332,26.05890600155199,1,0
TG_0470,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4337961354294719,0.5236047244151203,0.549455499933667,0.6755192626244674,0.3949364140292899,0.4706868229720967,0.5081419051821768,0.10934088001577358,1005,1.351,26.895360396627257,1,0
TG_0471,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.41705460958722723,0.563620332904565,0.30386924093685763,0.5620898220284499,0.45534522062779453,0.6415263292545176,0.5196021465429302,0.07716919916098412,1125,1.328,25.85738579440809,1,0
TG_0472,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4439906700187221,0.7030645302475855,0.4152127915173301,0.5998803584437116,0.49665065941674935,0.4951455447678255,0.5072929822403757,0.07200710659651284,1739,1.293,27.52742154116077,1,0
TG_0473,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.416876136441223,0.6329679416262541,0.5620855586211646,0.6986706701472063,0.3748143348034044,0.6124947642088343,0.5028858717035672,0.04586159361709367,1505,1.282,25.846320459355827,1,0
TG_0474,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.42140346770780096,0.6681268156684123,0.5046575067765297,0.4945718303948352,0.2399629772409886,0.5764792512931017,0.4889828103532135,0.08677387623439951,2027,1.28,26.12701499788366,1,0
TG_0475,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.385087190383637,0.7010239174083982,0.4277813125400818,0.6984052495589461,0.22775013138168915,0.6060695725480317,0.527159121347951,0.11512482458860582,2299,1.265,23.875405803785494,1,0
TG_0476,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.4158299925362934,0.6107584265844048,0.48513178332859686,0.6549877991509616,0.2588737150118497,0.4751099579796954,0.5474435963232029,0.016206683906461065,1849,1.253,25.78145953725019,1,0
TG_0477,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.38203838344997476,0.6928780154996219,0.49557025966873813,0.6497251550230758,0.4926419084942065,0.5448328592543973,0.4846685716983814,0.007213846561805314,1865,1.229,23.686379773898434,1,0
TG_0478,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.37773551477613776,0.7050168755139123,0.3124736879539781,0.5494389830644127,0.4067931236308071,0.5004623854139374,0.5015439633705204,0.09204568544840756,2400,1.211,23.41960191612054,1,0
TG_0479,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.3903756299333693,0.5339220794480698,0.5680905760038402,0.4223915293238287,0.4723206299532538,0.6493131312577964,0.5290302259409553,0.11556708316109846,1451,1.198,24.203289055868893,1,0
TG_0480,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.384489830121992,0.5896553954883978,0.5734017570235892,0.40628023534802,0.2947319453748488,0.46137627955552935,0.5336569121355139,0.10531611811706888,915,1.161,23.838369467563503,1,0
TG_0481,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.360858891983254,0.6890634478556086,0.43625509882101177,0.5236839183494997,0.4804189746464903,0.5001758199781401,0.48843131379975957,0.08768146698891872,1166,1.16,22.373251302961748,1,0
TG_0482,Park2024_Fig4f_diabetic,diabetic_beagle,computed_park_eq,0.39192051907275705,0.5864062483941004,0.5447308213905322,0.5400184281303851,0.22301684805586558,0.4832105042963073,0.48427732673337426,0.07489544190214878,1762,1.121,24.299072182510937,1,0
