sample_id,source,subject_type,signal_source,ch0_tg_proxy,ch1_na_proxy,ch2_k_proxy,ch3_cl_proxy,ch4_chol_proxy,ch5_ph_proxy,ch6_temp_proxy,ch7_noise,contact_ms,Na_mmolL,K_mmolL,Cl_mmolL,V_Na_mV,V_K_mV,V_Cl_mV
EL_0143,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.1153008757412885,0.6985870948950371,0.4905344755693707,0.47495843205388094,0.2636390212611833,0.6451153268871118,0.5308525887655472,0.13725676892169797,2200,134.99531216017905,21.567167798072578,120.00853081654598,527.3082661659917,428.31345525246985,126.21034854846314
EL_0144,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.22166005187432042,0.6735850321022437,0.7313142267968976,0.5475951267916769,0.33179489235729587,0.5147743900041133,0.5017018211525466,0.11209533806228836,835,130.96881995517077,21.18166701040334,113.96933798374845,526.9865808718849,432.60148608147654,126.96704559315923
EL_0145,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3005659054137325,0.6811855067030833,0.4945497077039935,0.7549680802380789,0.44815361199740383,0.616573808359598,0.539542038381109,0.12051353536472442,1287,129.80441803649353,23.385992788841502,119.34896244875418,527.0843712393272,428.38496225873223,129.12736554699572
EL_0146,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.25187028475641565,0.45574961771070716,0.5023895724564013,0.32079680994380344,0.4249239075885183,0.632645245626869,0.48207958137427265,0.05520450790302105,2417,125.9296911149052,20.464222616739374,123.03164303820981,524.1838341574979,428.5245818969376,124.60436077221112
EL_0147,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.13092491095962105,0.7052892995855142,0.7568368466884051,0.5132499616667773,0.4074888471796396,0.5171842563247813,0.4982461158913218,0.14347631193521174,1916,131.282174003251,21.997629011535633,120.81306422151334,527.3944990782472,433.05601674850254,126.60925281303032
EL_0148,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.14852884839128516,0.44128724905078937,0.3988341444596471,0.25171257297393956,0.3301087751024707,0.5740675610887599,0.4818246624852819,0.06068877495688241,1478,129.39727406631636,18.569153784060155,128.68577350919247,523.9977562584701,426.68037005812124,123.88467166550156
EL_0149,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.15579747484221151,0.41793258572332753,0.5270194809119038,0.4413036356139936,0.48301391569842533,0.530287632399773,0.5169879288381041,0.018410897931646342,1615,125.49731166270304,21.55508371695516,123.89610769062645,523.6972669827043,428.9632143244336,125.85974772476322
EL_0150,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.22399077926280625,0.5343809240272831,0.3863845298482616,0.0,0.3717999510415678,0.48272742178319755,0.5343803646985279,0.12910795586003518,1304,132.0791476460338,20.996170822153825,144.22,525.1955320765086,426.4586556864155,120.88685444429767
EL_0151,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5556332493725218,0.5138625066407126,0.49165163527599226,0.44327322003387365,0.33664344547853325,0.6203672517523802,0.495142397831328,0.07587497694849035,1196,133.38577686295847,19.54387314887821,125.88066418420223,524.9315349341006,428.3333506765597,125.88026598643775
EL_0152,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4413824055605806,0.5138881041200656,0.6331718427000342,0.7999635297668376,0.33191859129906043,0.6211098980871057,0.5317251601990303,0.05647794610447274,818,128.89757785105695,22.025643082603594,110.50332874960637,524.9318642802326,430.8536747871543,129.59610829205164
EL_0153,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.36902540416768614,0.7333402639898188,0.3033938808519282,0.724761918329986,0.22746552072537385,0.47263180131793525,0.48759105324258833,0.10865354022447535,1500,137.0127273864974,20.239846892474056,121.34427719871621,527.7554126080291,424.9806806507188,128.81269107660614
EL_0154,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.1970180229385654,0.6416055451108299,0.6582628305241791,0.42560926556567097,0.42237927695434196,0.6344499402500751,0.4820139571983617,1.3943963377116564e-06,2318,132.74679583729704,24.119529786168776,121.96111318802294,526.5751215949656,431.3005185469458,125.69625070061032
EL_0155,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3177599579571883,0.33956398626619194,0.12729681948882265,0.8144983568480189,0.33930046208311565,0.5295631190244517,0.5403336963813066,0.04962777073089675,1951,122.8561736629733,17.578908086608465,118.49094558273238,522.6889491421313,421.8445796116039,129.7475257090638
EL_0156,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.17897773572547543,0.5851880919526413,0.29783829938899065,0.3656977772591023,0.4236826785499531,0.5392699328765252,0.5275021346133367,0.12784632448324354,2304,139.60594762749844,21.78976591056584,123.37698913976187,525.8492348886425,424.88174166409436,125.07211924324467
EL_0157,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.08255450314266805,0.5137263003452585,0.41361485547235444,0.5516946242277553,0.315668864033096,0.5186460349935103,0.5371675117493147,0.1450583104842465,981,135.96105288151844,21.467034720899754,118.27901291713333,524.929782456212,426.94359877305266,127.00975234910149
EL_0158,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.47773432055427234,0.6457167657669365,0.49149127609526627,0.6992335799643361,0.22746671818128533,0.46122739608196317,0.5054279856143713,0.1434824031712242,2320,137.4617014399612,20.959043903747304,125.22967696847554,526.6280179994286,428.3304948504067,128.54674810842704
EL_0159,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4166408611911181,0.39445061076181814,0.5043949331893374,1.0,0.3606499146267121,0.45328721158646545,0.49759190711078105,0.13826328675403393,1758,133.6192138943531,20.56909995017887,109.27014348507174,523.3951396708779,428.56029523496653,133.75666291244812
EL_0160,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.28199951037336307,0.194649198087084,0.4926516076583877,0.5766645628705058,0.43396507572035403,0.5997426194050092,0.5204817301088146,0.12502681496124826,933,116.12192357203234,21.507746273894426,131.00640831915842,520.8244247369992,428.35115911926306,127.26987815528551
EL_0161,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.07531209111888143,0.5902841378225561,0.7366469234729743,0.6966278146107967,0.22823239062126785,0.4937681633901552,0.5152490982427866,0.12712980051930264,1411,138.0418327981311,23.06764035297469,111.62257252180908,525.9148023991328,432.696455727521,128.51960239441414
EL_0162,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.37146852901653143,0.6690807142994392,0.41053198583817263,0.6043446848176771,0.3334813094023822,0.5951473020018075,0.50333322131807,0.14304990856431266,1173,131.4484332964147,18.77466875075047,120.98348446964226,526.9286267418936,426.8886961495314,127.55823745563447
EL_0163,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.19861250371094114,0.5588209713875215,0.41416254395100566,0.6975527060272401,0.4749238754301283,0.5275870151357739,0.5152382876191123,0.04932909487960158,1203,133.3170705718988,20.13460057200801,117.64312766162811,525.5099862832761,426.9533525213192,128.52923750520785
EL_0164,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.43199695033964225,0.7093303268442596,0.37568728787995403,0.49864443778040496,0.29281006014089334,0.5623692749438405,0.5438122462501737,0.0673646588223739,1545,134.5130540652737,19.75100209911424,125.03815090585758,527.4464923498823,426.26814920440614,126.45709890788704
EL_0165,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.14430340314475715,0.7421442663896961,0.4238033506077516,0.37346179531262164,0.4272025342017654,0.4601221681514347,0.518743946750903,0.044238920076796896,2115,143.43281074979876,19.677251136535368,121.55532329156446,527.8686879855367,427.1250450160155,125.15300135850711
EL_0166,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4459091060513204,0.430935063118028,0.5469739741907242,0.49031792547249314,0.265225050276577,0.4947350424109878,0.4992553749596546,0.0880150145742041,2293,127.56963065626158,21.938115938533617,124.65175273963904,523.864561409548,429.31858258908443,126.37035697560658
EL_0167,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3552677198410128,0.4383143667919072,0.45363280330426364,0.2654976832402924,0.4214782042247123,0.4562759376033706,0.5020713430139302,0.04011681215931175,885,127.73462489236991,22.325259537032142,130.77168996955444,523.9595061144032,427.65627578655557,124.02827886344762
EL_0168,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4538543654432094,0.3195636037534322,0.5963145419006436,0.24532954026490852,0.38776706466164823,0.517608483199408,0.5290470641392312,0.12654570192686915,2246,125.62188940627587,23.072211503909298,128.33254191618877,522.4316172177943,430.1972855297686,123.81817604638566
EL_0169,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4572529239373708,0.7133163463717654,0.6313715480222245,0.4422318119149361,0.4369929740185401,0.6405203723486323,0.544173725186682,0.012227189256752452,2362,124.2230670965852,22.350003597228447,123.11850827319991,527.4977778727869,430.82161345707823,125.86941705603464
EL_0170,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.16339818317880322,0.5645031601399437,0.6942397124697255,0.47283576909411323,0.4338465039414601,0.6109093384285067,0.5375501415699262,0.07093739564676864,1682,124.3407154173938,22.477242821059573,126.13169529846726,525.5830953133246,431.9412284825926,126.1882355820852
EL_0171,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2269208150346711,0.4215615711276367,0.4357726301062545,0.3710960953813137,0.20865452008700652,0.47474561763742773,0.5112008119788668,0.12275075034517055,999,119.22722327133204,19.183461093436122,136.81525353396702,523.743958779568,427.338205131137,125.12835654016673
EL_0172,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.527448224258787,0.42930233507118,0.6898580570700402,0.3433369235486451,0.4967306043617959,0.5366757219869844,0.521637770249164,0.11658427800024866,1456,133.78633062968592,23.729194289352755,128.58617665814063,523.8435541588143,431.8631958683875,124.8391737329807
EL_0173,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.33145700517217513,0.6722031568363175,0.6130250231987854,0.5232457788561766,0.22664224382091258,0.5440424242328478,0.48887540585126876,0.012050540249904717,924,143.76208394882974,21.07068067671542,120.77000990787501,526.9688011808641,430.49488139739725,126.71338482721193
EL_0174,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.49705481385907535,0.6167996332721177,0.6537467184092431,0.431809280557898,0.493399938068387,0.5524156907875358,0.5381532606769259,0.06409225621909916,1614,144.1695599164312,23.02180384418133,131.95839408221772,526.2559600477143,431.2200914018999,125.76083972188428
EL_0175,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.15435308073963355,0.4702432090567809,0.351644301419771,0.4471493863951311,0.46161892075442656,0.5757209852126466,0.5311258761431569,0.055554323333648875,1762,125.61336768737162,19.239417784223843,125.64612948423444,524.3703137785382,425.83996923230694,125.92064617775705
EL_0176,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.46777121870950367,0.4053493884097097,0.6114148109982774,0.6887827294107485,0.38606901576042685,0.6419397601102009,0.4976567453353867,0.010654148700192162,1354,129.32093352688526,21.020970858236385,116.0050430589785,523.5353671601904,430.4662052337173,128.43787575737903
EL_0177,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2723425792361275,0.5785962737936587,0.6698237877762411,0.529441920945604,0.32707337870103864,0.48222457934316676,0.49802142914898134,0.13884953644813372,1184,138.9410565330806,22.880534976451347,121.57325729390573,525.7644222481518,431.50640687790775,126.77793350229291
EL_0178,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.19928135672486774,0.47672954677229457,0.6252651844423923,0.7413885426818368,0.33316927579776967,0.6297223615268445,0.5274125111573033,0.09270562208426615,1320,133.82269710128773,21.443841375006777,112.37752757200123,524.4537692707103,430.7128656277863,128.98589991486253
EL_0179,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.24533153395661061,0.5252352778101089,0.3305251209524592,0.6872203017532994,0.2793548655755876,0.4632973606029744,0.5163529681585767,0.04693624995879551,930,131.91955514148958,20.21626728009406,106.59065686000372,525.0778609900246,425.4638591297526,128.42159907525286
EL_0180,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4217611783745762,0.5233056734140848,0.572561359168721,0.6493793707206155,0.29963210346133895,0.5838241367133522,0.4981072668195646,0.10907605893632294,1231,129.419466041196,23.456406936251632,116.10283312654516,525.0530340242343,429.7742666532964,128.02738894792887
EL_0181,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5339025091812342,0.6268168276413554,0.3141608381725892,0.6803853074973948,0.2748950278274908,0.6383072492076985,0.5467731722790475,0.13232134713387914,1964,138.58934623318711,19.560879404412436,123.73277720900496,526.3848447778863,425.1724286888749,128.35039512010832
EL_0182,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.23931205275259704,0.6115375450505968,0.5257952250853994,0.49870793880644154,0.20275249824587327,0.6024241950748818,0.5192073604770494,0.1351019080530026,2419,124.20320437386569,21.36793001467219,123.75362318631318,526.1882561781903,428.9414116325549,126.45776043356508
EL_0183,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.40283831816684706,0.6809723584428158,0.7325227973454385,0.5826839061353585,0.49264459773432834,0.46147769492141816,0.48972722595195484,0.06771882690007358,2272,134.13279166819973,22.405068016085753,112.80958112190955,527.0816287991789,432.6230094352667,127.33258501820056
EL_0184,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.45687882655387685,0.48214817440046415,0.6230474806675761,1.0,0.21001421100038442,0.593525679373883,0.4976467945579783,0.14217769328011984,2060,133.2641272537195,24.690233818037772,105.92321507791804,524.5234872310509,430.67337068642377,132.4163183620268
EL_0185,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.19737251622001145,0.5823110296715767,0.5395568421147052,0.3943851631954345,0.3738090851979642,0.4617257400845168,0.4904774253899314,0.11186965551280863,951,131.33714680320662,20.68038171938924,133.3318288171635,525.8122175979606,429.18649136944225,125.37097177551419
EL_0186,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3476336471569331,0.5337057774482776,0.38179797864705417,0.5891953978528663,0.3797304066858789,0.4546696321566421,0.49251833528744554,0.08276654074683418,1494,136.09359251100062,20.965971531754054,123.53848700842087,525.1868454042275,426.3769740962929,127.40041886660167
EL_0187,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2334036996589519,0.4973497943395898,0.6431492704181755,0.38597988771453473,0.4096944207832264,0.46802065594344566,0.5421834238745132,0.1364248564411074,2370,131.2755813146206,20.701834920639755,133.9366692827637,524.7190765958783,431.031362144299,125.2834093232411
EL_0188,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3655816813958154,0.5432662658606696,0.40318854682332106,0.12467072552493295,0.39987839079841125,0.5839194433154191,0.4954201152202092,0.08930076108335282,1357,127.64436870029971,21.774398149495838,133.52996860947022,525.3098539956478,426.7579173247919,122.56120573874908
EL_0189,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.23659380038149375,0.6267229695382253,0.635925047546939,0.48268873942320256,0.26323007979255325,0.6044299032041525,0.4923818058111616,0.03806230805923379,2005,131.6511472643959,22.323047380756645,128.09113283311973,526.383637166668,430.90270643205764,126.29087948068788
EL_0190,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5302438684846249,0.31029109125912535,0.6981123250022792,0.6831799257093595,0.22792879956290513,0.5112207920315234,0.5124328157381686,0.07469851916321528,2198,120.88645755101429,23.116502004509258,123.28110230164556,522.3123138253678,432.0101955856971,128.3795082198946
EL_0191,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3540518159442652,0.4701045722107728,0.6427512448665904,0.48060626162200265,0.3113857269300363,0.5839670459107824,0.5102247215095722,0.11419706618088674,1117,134.97524713234606,22.58699500828987,120.02872620292847,524.3685300283352,431.0242737333042,126.26918514556564
EL_0192,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.29848394554797225,0.6331492893785218,0.3851320036795273,0.11392617044707781,0.3068680662468127,0.5482076939676246,0.5445306504860519,0.07207970147376123,1081,136.60798492986228,20.619122585049045,127.97640724554026,526.4663204478429,426.4363495298625,122.44927370352451
EL_0193,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.27941836904206546,0.5258274903442047,0.5072937683328125,0.567841393358875,0.4461944540148146,0.6060121846436337,0.5159373051469727,0.03746535192889729,2073,126.86423314405906,22.676992505528194,121.72181199524954,525.0854806038454,428.611920400289,127.17796226733928
EL_0194,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.38747405604907204,0.3766715296347055,0.6294763084711266,0.5827105648086843,0.24766015186877124,0.5974492976727755,0.5282939080789577,0.08146243336586743,1786,125.34407329385924,21.54372666115022,118.66191085056934,523.1663877879345,430.7878612599685,127.33286273649975
EL_0195,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.11288589676079519,0.5740586407341655,0.6777514079796114,0.5891140398137132,0.3307847451305367,0.46731427907152495,0.5015504303723457,0.135046821163595,1018,127.0997869138718,22.57004599924458,107.92291864786328,525.706039472403,431.64758934719515,127.39957131443796
EL_0196,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4313517190763408,0.6085179232869087,0.6823225319369822,0.5913227913129921,0.3721657602127677,0.48884735160132986,0.5216365821045924,0.11330821159582874,1489,130.6572831745425,22.65971686964653,122.26829020407376,526.1494046672892,431.7289961945421,127.42258111324566
EL_0197,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.0743229656551283,0.48492795447506054,0.7729876014118763,0.4166395086028132,0.3850549553827767,0.5322872474853325,0.5445284156976975,0.07493434667103531,2123,132.43951127184746,23.959297421235426,130.66829671897244,524.559252854802,433.34364448220066,125.60280772925903
EL_0198,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.20822325564499378,0.8232902032490644,0.34524055993730046,0.10741686479020793,0.4313771659753626,0.6298999767317702,0.5333857162541578,0.12701588723863097,2386,141.38299352145762,20.843292706970317,131.82633404885277,528.9127400215829,425.72592541941225,122.38146262853883
EL_0199,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.28375034880872557,0.8154128280627305,0.32182061146111823,0.7566826855581312,0.40374662082188906,0.46903278001604304,0.5087422847004239,0.1413219904599293,831,140.5752915929503,20.543482413703085,123.23934441922188,528.8113869542537,425.3088410899882,129.14522754888316
EL_0200,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5527023917403158,0.8605501102175099,0.5026736133776349,0.7308102045362853,0.2170517183239459,0.5935659552281782,0.5206711365373788,0.07508095156981881,1961,136.3735576298135,22.10204655854458,116.53238230368011,529.3921390308113,428.5296403631115,128.87569945431804
EL_0201,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.29101089198012053,0.7514663397623289,0.5922757500611145,0.0943096772978649,0.25646281293630363,0.5669987957049019,0.5139179211715589,0.07787972677685596,2222,131.8348556324113,23.25655156074239,129.28753625129386,527.9886290455769,430.12535895026366,122.24491773101099
EL_0202,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3186259127193217,0.3425533444403494,0.469406588494003,0.6123524615524274,0.2148434573162418,0.6263070596023363,0.5040274783563915,0.1284505987253561,903,125.1369550898235,21.49116021313836,122.7505980127552,522.7274112710929,427.93719009450257,127.64165894131254
EL_0203,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3848315817347638,0.8051506233492339,0.6623832780620819,0.6588010517319143,0.2574034288105618,0.5323845255788325,0.49192069089764234,0.003302417350067788,1354,141.79288192156187,23.358908298219916,120.25639161674654,528.6793498352047,431.37389932743815,128.12553986466668
EL_0204,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5193778384341747,0.6184249777118582,0.6778318136557736,0.9133890453247808,0.31610427978983735,0.6477113209687131,0.533301459456519,0.012077251469896572,1142,129.47756678494005,22.483391593499604,112.49388577340346,526.2768722983736,431.64902128661885,130.77772527952126
EL_0205,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4121316434101729,0.5267141300425525,0.46642992324459875,0.11869685901106175,0.3073903476678997,0.6262340176948349,0.5250816251644884,0.10695589128879476,1285,132.85798071584625,21.084091699709415,137.83878171585405,525.0968884206521,427.8841788579181,122.49897263256531
EL_0206,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.06030581757779352,0.6533336792523875,0.5024019557895336,0.5088925302458974,0.45961268363063285,0.6144848769159617,0.4886234321629981,0.056115770243445974,923,135.0687817627985,22.28443673980248,128.11739695731103,526.7260198753162,428.5248024309068,126.56385901461276
EL_0207,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2645034492467003,0.3272213301067542,0.5343454093806759,0.3400941451286665,0.3980090331890069,0.4944087552134218,0.5475810790814145,0.01869175146955,1846,131.4535975158314,20.717321937709652,128.8852893810362,522.5301442063301,429.09368130500417,124.80539189783718
EL_0208,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.25479762421931407,0.42703735366380596,0.5139347243906648,0.5386311639912555,0.20453223367631132,0.6296546130220254,0.5168930797780077,0.12747033912035305,1334,138.41551203741798,21.774602115027776,116.71679804311029,523.8144121149671,428.73018875202945,126.87366298283631
EL_0209,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.49259540657497236,0.3840868162364279,0.4033811593135783,0.3563265760112537,0.4408545268909186,0.5794475441972784,0.5393139628037859,0.05862008301901578,2064,133.9699545228151,19.71514014261496,123.4278176325181,523.2617954617384,426.76134754802314,124.97449420241514
EL_0210,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.1623267648231635,0.6795209232740356,0.4774129733617298,0.22989517185858152,0.21949707810163055,0.4658983496705375,0.5332033044172685,0.06672044865549495,1215,137.3774001564699,21.29299409021793,122.27976367436841,527.0629541260923,428.07977527854183,123.65738760464863
EL_0211,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2156664358164635,0.6341083067286089,0.6433925183143175,0.46073971736793606,0.29803485379076555,0.46478973797394024,0.5420129736727025,0.026176560358630436,1648,133.9185381239675,22.969511971694207,128.42851363045926,526.4786595008592,431.03569413015924,126.06222425094286
EL_0212,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.24901538343715518,0.504508912080381,0.5062439457311518,0.26586910043903367,0.22322667899985205,0.4524196043396905,0.5001709864623222,0.0013833410380840404,1335,130.81782115842338,22.60442063525411,132.54119540775102,524.8111883114226,428.5932241782938,124.03214812398669
EL_0213,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.29977196372859455,0.7480017475787678,0.6380792382324115,0.3131571416496501,0.2736452321441824,0.4827103422645893,0.5315959050711291,0.13744723117217797,2059,131.53404605762665,22.37472154441234,112.64838494681838,527.9440523894519,430.9410702729694,124.5247740778893
EL_0214,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.15699010605300273,0.6491399197368032,0.5399987608605269,0.6616917680091218,0.49588092418866964,0.4530045348475749,0.5155776378757047,0.07741692751227214,2296,130.66228334350964,21.851343089773266,115.20829550236029,526.672061496987,429.1943614714601,128.15565407170644
EL_0215,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.06104031958814288,0.2246696709071912,0.4650920231253784,0.5683559335101098,0.4794595404228737,0.5609788752350419,0.5448858463947428,0.0500747285553108,1223,122.85341362023581,21.650958298049087,127.45765349469069,521.2106786516619,427.86035228226916,127.18332251966385
EL_0216,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.2964709317708574,0.4201842004814615,0.41661025553004893,0.3777609674275127,0.2149436899409614,0.5983499609914551,0.5054276012985024,0.03367420326036314,1815,124.66476364431469,19.41072034975784,119.24283096076978,523.7262370465621,426.9969436566117,125.1977882371739
EL_0217,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.4140979689862682,0.5014108442060725,0.42621232433496814,0.27584195953488244,0.2990983068099663,0.4860467303636922,0.5157276935764069,0.0757595676269994,1680,135.79209875391334,21.07644596432939,128.66190371926837,524.7713274853952,427.1679462714405,124.13604097087682
EL_0218,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.16094802806644493,0.4618571400877169,0.4711144295962838,0.6096415905094043,0.32244939947046647,0.5317622824784631,0.5022290697733779,0.02228177272649714,1374,123.0126175529675,21.68670678035467,120.20381746800008,524.2624156788866,427.96760492490375,127.61341828259022
EL_0219,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.19596728060482088,0.496818761884973,0.2872616505594575,0.309074635908533,0.4115081286657584,0.6461222402507818,0.4827551573489131,0.08504817486590256,1820,128.47701317450256,19.63468651168777,113.96872462959402,524.7122441463816,424.6933828173998,124.48224433392987
EL_0220,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.09442876880377077,0.3322421567326859,0.17070499353786756,0.6806281048115523,0.23531545972478823,0.6332221687739276,0.524103654150474,0.12647754399860267,1748,124.34983819110799,18.649743210639883,110.33343163986056,522.59474391969,422.61763294189535,128.35292447542585
EL_0221,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.28397100564119304,0.6926105257697739,0.6724381792402752,0.47391372141799376,0.2145577854730079,0.4876560697794644,0.48466003631117044,0.0283109768547761,1603,128.13517592203195,23.17226741270121,126.30699079067932,527.2313695349919,431.55296640436177,126.19946521389524
EL_0222,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.11909840525749271,0.5316493092502209,0.6161960101302982,0.339805652282908,0.250019974341603,0.5391643564143358,0.5038119665271943,0.07014871862820614,858,130.06782914677697,21.479816486777445,126.48159187005763,525.1603861643401,430.5513532960988,124.80238650662838
EL_0223,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.38223901298994173,0.45168085033984096,0.4967507595573464,0.17043944237859218,0.48115686466275637,0.4715728676888485,0.48694821045164366,0.12792091666363528,2495,128.4641662840382,21.729667470789717,129.76793608497107,524.1314839718674,428.4241606471154,123.03800404169657
EL_0224,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5555713868715685,0.3664731112577208,0.5030370056715676,0.265829135714652,0.339081296687266,0.5289565144834617,0.5443729444927261,0.0793857504865665,1925,121.93275130987203,22.27233411178795,125.19446007693047,523.0351713662251,428.5361119926878,124.03173178911709
EL_0225,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.5076474070781694,0.7106962987749447,0.25211282335628393,0.7311556970810106,0.4377463182110214,0.600175555302898,0.4825709732234141,0.11984437878854567,1297,129.8744600900061,19.857997887738655,101.5,527.4640674230235,424.0674196544584,128.8792986432473
EL_0226,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.16018354737157436,0.5507593010803891,0.2862407094304559,0.330174770931758,0.2923262132193182,0.5071613852157902,0.5013211591265676,0.10020916902430776,1138,124.93265352834794,20.76651160332167,126.44445084787,525.4062620103938,424.6752009436607,124.70205623303126
EL_0227,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.11407479900663131,0.45824680026277853,0.7248671126461347,0.8620324243258665,0.39680437387745193,0.634790981964986,0.4912776933630083,0.08955930314143311,2139,126.99239942985021,23.76138613909671,112.48290285269906,524.2159637825756,432.48666984757125,130.24271465609274
EL_0228,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.31160902537260826,0.4952988037694739,0.29371237090492125,1.0,0.30432045672908464,0.6443144967468539,0.5098047313244926,0.03467623067820639,2054,135.79192377958697,20.632811027319576,109.56184785310307,524.69268783307,424.8082632737905,132.8765890041835
EL_0229,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.3723999610363741,0.5335634465452002,0.38788091572494043,0.7993684172665239,0.3502116771481656,0.5267430699000654,0.517756219117682,0.057015899807370596,2081,137.16496124736253,20.98260718614843,108.70433911327895,525.1850141249928,426.4853047245451,129.58990867253598
EL_0230,Calimon2024_Nernst,synthetic_clinical,nernst_equation,0.21869478681663623,0.3520228103234645,0.4638612410212811,0.9196889139798462,0.4230157426207878,0.5991789477766304,0.5150118460428894,0.006773751053324456,1951,122.68289635973073,20.348903580946576,108.04906163478987,522.849248734781,427.83843336434,130.8433545322078
